CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2008-01-02T20:25:03.276767","10.83898772","0.18478670","34.2376","192.1076","55.7409","320.4677","0","U","5","999","71144","0.00004446500000","0.00000014","0.0000000000000","8624.679","132.853","3840.270","652.818","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","495332","64563076","0 VANGUARD 1","1 00005U 58002B   08002.85073237 +.00000014 +00000-0 +44465-4 0  9997","2 00005 034.2376 192.1076 1847867 055.7409 320.4677 10.83898772711448"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2008-01-01T20:04:57.520704","10.83898819","0.18479820","34.2383","195.2232","51.1819","323.9800","0","U","5","999","71133","0.00005607200000","0.00000023","0.0000000000000","8624.679","132.853","3840.369","652.719","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","495329","64556348","0 VANGUARD 1","1 00005U 58002B   08001.83677686 +.00000023 +00000-0 +56072-4 0  9999","2 00005 034.2383 195.2232 1847982 051.1819 323.9800 10.83898819711333"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T08:35:11","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2008-01-02T13:46:50.951712","10.83898926","0.18480400","34.2383","192.9560","54.4936","321.4361","0","U","5","999","71141","0.00006193900000","0.00000028","0.0000000000000","8624.678","132.853","3840.418","652.668","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","494702","64547357","0 VANGUARD 1","1 00005U 58002B   08002.57420083  .00000028  00000-0  61939-4 0  9991","2 00005 034.2383 192.9560 1848040 054.4936 321.4361 10.83898926711416"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2008-01-02T19:24:56.961503","11.82385395","0.14827480","32.8649","171.5198","195.8688","159.0095","0","U","11","999","7731","0.00003837200000","0.00000101","0.0000000000000","8138.844","121.787","2967.494","553.923","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","495332","64563077","0 VANGUARD 2","1 00011U 59001A   08002.80899261 +.00000101 +00000-0 +38372-4 0  9999","2 00011 032.8649 171.5198 1482748 195.8688 159.0095 11.82385395077319"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2008-01-01T21:07:36.714720","11.82385855","0.14827840","32.8623","174.9852","190.6622","165.8865","0","U","11","999","7720","0.00004869400000","0.00000119","0.0000000000000","8138.842","121.787","2967.521","553.892","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","495329","64556349","0 VANGUARD 2","1 00011U 59001A   08001.88028605 +.00000119 +00000-0 +48694-4 0  9999","2 00011 032.8623 174.9852 1482784 190.6622 165.8865 11.82385855077205"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T06:14:39","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2008-01-01T13:01:18.715007","11.82386148","0.14827210","32.8621","176.2456","188.7614","168.4083","0","U","11","999","7716","0.00006894600000","0.00000155","0.0000000000000","8138.840","121.787","2967.469","553.942","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","494471","64542198","0 VANGUARD 2","1 00011U 59001A   08001.54257772  .00000155  00000-0  68946-4 0  9993","2 00011 032.8621 176.2456 1482721 188.7614 168.4083 11.82386148 77160"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2008-01-02T11:53:04.714079","11.41156479","0.16822360","32.9126","29.8516","335.3993","17.4626","0","U","12","999","191","0.00017882000000","0.00000314","0.0000000000000","8333.715","126.187","3357.507","553.652","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","495332","64563078","0 VANGUARD R/B","1 00012U 59001B   08002.49519345 +.00000314 +00000-0 +17882-3 0  9995","2 00012 032.9126 029.8516 1682236 335.3993 017.4626 11.41156479001918"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2008-01-01T12:46:17.478335","11.41155867","0.16821930","32.9128","33.2027","330.3627","21.1117","0","U","12","999","180","0.00017709000000","0.00000313","0.0000000000000","8333.718","126.187","3357.475","553.690","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","495329","64556350","0 VANGUARD R/B","1 00012U 59001B   08001.53214674 +.00000313 +00000-0 +17709-3 0  9993","2 00012 032.9128 033.2027 1682193 330.3627 021.1117 11.41155867001802"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T08:53:56","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2008-01-02T05:34:51.746304","11.41156331","0.16822660","32.9127","30.7662","334.0253","18.4531","0","U","12","999","188","0.00017941000000","0.00000315","0.0000000000000","8333.715","126.187","3357.533","553.628","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","494725","64547910","0 VANGUARD R/B","1 00012U 59001B   08002.23254336  .00000315  00000-0  17941-3 0  9990","2 00012 032.9127 030.7662 1682266 334.0253 018.4531 11.41156331  1889"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2008-01-02T05:41:46.411871","10.48037675","0.20298560","34.2600","325.0740","143.9433","231.6811","0","U","16","999","98127","-0.00000875640000","-0.00000011","0.0000000000000","8820.316","137.399","4232.579","651.784","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","495332","64563079","0 VANGUARD R/B","1 00016U 58002A   08002.23734273 -.00000011 +00000-0 -87564-5 0  9992","2 00016 034.2600 325.0740 2029856 143.9433 231.6811 10.48037675981274"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2008-01-01T22:50:11.270111","10.48037920","0.20298630","34.2596","325.8961","142.7403","233.2914","0","U","16","999","98124","0.00001638800000","0.00000007","0.0000000000000","8820.315","137.399","4232.583","651.777","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","495329","64556351","0 VANGUARD R/B","1 00016U 58002A   08001.95151933 +.00000007 +00000-0 +16388-4 0  9994","2 00016 034.2596 325.8961 2029863 142.7403 233.2914 10.48037920981245"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-01T17:31:33","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2008-01-01T04:32:36.826368","10.48037962","0.20298690","34.2596","328.0938","139.5281","237.5451","0","U","16","999","98116","0.00002205600000","0.00000009","0.0000000000000","8820.315","137.399","4232.588","651.771","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","494200","64530931","0 VANGUARD R/B","1 00016U 58002A   08001.18931512  .00000009  00000-0  22056-4 0  9999","2 00016 034.2596 328.0938 2029869 139.5281 237.5451 10.48037962981168"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","VANGUARD 3","1959-007A","EARTH","TEME","UTC","SGP4","2008-01-02T19:15:16.530624","11.50935158","0.16892240","33.3503","127.3267","346.1231","9.7946","0","U","20","999","70521","0.00002631100000","0.00000069","0.0000000000000","8286.444","125.115","3308.075","508.543","PAYLOAD","MEDIUM","US","1959-09-18","AFETR","","495332","64563080","0 VANGUARD 3","1 00020U 59007A   08002.80227466 +.00000069 +00000-0 +26311-4 0  9990","2 00020 033.3503 127.3267 1689224 346.1231 009.7946 11.50935158705219"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","VANGUARD 3","1959-007A","EARTH","TEME","UTC","SGP4","2008-01-01T16:10:14.225664","11.50934805","0.16892430","33.3506","131.3141","340.1835","14.0098","0","U","20","999","70508","0.00001448700000","0.00000043","0.0000000000000","8286.445","125.115","3308.093","508.528","PAYLOAD","MEDIUM","US","1959-09-18","AFETR","","495329","64556352","0 VANGUARD 3","1 00020U 59007A   08001.67377576 +.00000043 +00000-0 +14487-4 0  9995","2 00020 033.3506 131.3141 1689243 340.1835 014.0098 11.50934805705083"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2008-01-02T23:20:31.657632","14.81690342","0.01756820","50.2928","350.7326","336.3620","22.9318","0","U","22","999","54764","0.00003775700000","0.00000104","0.0000000000000","7002.135","97.186","747.015","500.985","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","495332","64563081","0 EXPLORER 7","1 00022U 59009A   08002.97258863 +.00000104 +00000-0 +37757-4 0  9993","2 00022 050.2928 350.7326 0175682 336.3620 022.9318 14.81690342547649"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2008-01-01T23:03:43.258175","14.81689548","0.01756900","50.2926","355.3800","332.5799","26.5956","0","U","22","999","54749","0.00003644800000","0.00000091","0.0000000000000","7002.137","97.186","747.023","500.982","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","495329","64556353","0 EXPLORER 7","1 00022U 59009A   08001.96091734 +.00000091 +00000-0 +36448-4 0  9994","2 00022 050.2926 355.3800 0175690 332.5799 026.5956 14.81689548547496"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T15:38:28","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2008-01-02T20:06:17.231616","14.81689949","0.01756250","50.2930","351.3525","335.8456","23.4326","0","U","22","999","54762","0.00003309300000","0.00000056","0.0000000000000","7002.136","97.186","746.976","501.026","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","494863","64549364","0 EXPLORER 7","1 00022U 59009A   08002.83769944  .00000056  00000-0  33093-4 0  9990","2 00022 050.2930 351.3525 0175625 335.8456 023.4326 14.81689949547622"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T05:51:49","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2008-01-01T11:43:52.701023","14.81688910","0.01756350","50.2928","357.5500","330.8094","28.3118","0","U","22","999","54742","0.00003157800000","0.00000040","0.0000000000000","7002.139","97.186","746.986","501.022","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","494411","64540725","0 EXPLORER 7","1 00022U 59009A   08001.48880441  .00000040  00000-0  31578-4 0  9995","2 00022 050.2928 357.5500 0175635 330.8094 028.3118 14.81688910547422"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T06:18:36","18 SPCS","TIROS 1","1960-002B","EARTH","TEME","UTC","SGP4","2008-01-01T19:21:56.068415","14.71641639","0.00246920","48.3837","139.4216","244.7153","115.1192","0","U","29","999","54779","0.00000717980000","-0.00000158","0.0000000000000","7033.973","97.849","673.206","638.470","PAYLOAD","LARGE","US","1960-04-01","AFETR","","494480","64542320","0 TIROS 1","1 00029U 60002B   08001.80689894 -.00000158  00000-0  71798-5 0  9992","2 00029 048.3837 139.4216 0024692 244.7153 115.1192 14.71641639547795"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T17:17:02","18 SPCS","TIROS 1","1960-002B","EARTH","TEME","UTC","SGP4","2008-01-02T18:10:43.838975","14.71641857","0.00247030","48.3837","134.9556","248.7424","111.0842","0","U","29","999","54793","0.00000929210000","-0.00000145","0.0000000000000","7033.973","97.849","673.214","638.461","PAYLOAD","LARGE","US","1960-04-01","AFETR","","495332","64563082","0 TIROS 1","1 00029U 60002B   08002.75745184 -.00000145 +00000-0 +92921-5 0  9999","2 00029 048.3837 134.9556 0024703 248.7424 111.0842 14.71641857547935"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T23:10:43","18 SPCS","TIROS 1","1960-002B","EARTH","TEME","UTC","SGP4","2008-01-02T19:48:30.118175","14.71641857","0.00247050","48.3836","134.6364","249.0272","110.7995","0","U","29","999","54794","0.00000917880000","-0.00000145","0.0000000000000","7033.973","97.849","673.215","638.460","PAYLOAD","LARGE","US","1960-04-01","AFETR","","494938","64550528","0 TIROS 1","1 00029U 60002B   08002.82534859 -.00000145  00000-0  91788-5 0  9992","2 00029 048.3836 134.6364 0024705 249.0272 110.7995 14.71641857547941"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T06:08:20","18 SPCS","TRANSIT 2A","1960-007A","EARTH","TEME","UTC","SGP4","2008-01-01T10:51:08.714880","14.32021918","0.02572640","66.6935","118.5067","23.1880","338.0583","0","U","45","999","47070","0.00001305500000","-0.00000056","0.0000000000000","7163.121","100.557","969.268","600.705","PAYLOAD","MEDIUM","US","1960-06-22","AFETR","","494455","64541791","0 TRANSIT 2A","1 00045U 60007A   08001.45218420 -.00000056  00000-0  13055-4 0  9997","2 00045 066.6935 118.5067 0257264 023.1880 338.0583 14.32021918470701"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-02T16:05:10","18 SPCS","TRANSIT 2A","1960-007A","EARTH","TEME","UTC","SGP4","2008-01-02T13:40:16.519295","14.32022228","0.02572780","66.6939","115.5702","22.3704","338.8381","0","U","45","999","47086","0.00001906800000","-0.00000032","0.0000000000000","7163.120","100.557","969.277","600.694","PAYLOAD","MEDIUM","US","1960-06-22","AFETR","","494902","64550070","0 TRANSIT 2A","1 00045U 60007A   08002.56963564 -.00000032  00000-0  19068-4 0  9990","2 00045 066.6939 115.5702 0257278 022.3704 338.8381 14.32022228470865"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","TRANSIT 2A","1960-007A","EARTH","TEME","UTC","SGP4","2008-01-01T19:13:59.905920","14.32022052","0.02572820","66.6935","117.5889","22.9269","338.3076","0","U","45","999","47075","0.00001612700000","-0.00000044","0.0000000000000","7163.121","100.557","969.280","600.692","PAYLOAD","MEDIUM","US","1960-06-22","AFETR","","495329","64556354","0 TRANSIT 2A","1 00045U 60007A   08001.80138780 -.00000044 +00000-0 +16127-4 0  9996","2 00045 066.6935 117.5889 0257282 022.9269 338.3076 14.32022052470755"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-01-03T16:53:46","18 SPCS","SOLRAD 1 (GREB)","1960-007B","EARTH","TEME","UTC","SGP4","2008-01-01T15:49:31.775519","14.45578274","0.02273210","66.6939","67.7783","274.4925","83.0244","0","U","46","999","48046","0.00002495800000","0.00000005","0.0000000000000","7118.268","99.614","901.946","578.320","PAYLOAD","MEDIUM","US","1960-06-22","AFETR","","495329","64556355","0 SOLRAD 1 (GREB)","1 00046U 60007B   08001.65939555 +.00000005 +00000-0 +24958-4 0  9996","2 00046 066.6939 067.7783 0227321 274.4925 083.0244 14.45578274480469"
