CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-12-31T23:48:56","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2013-01-01T05:03:52.821792","10.84182502","0.18465710","34.2486","337.5422","337.5002","15.3830","0","U","5","999","90954","0.00051983000000","0.00000403","0.0000000000000","8623.174","132.818","3837.370","652.709","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","1414379","91804862","0 VANGUARD 1","1 00005U 58002B   13001.21102803  .00000403  00000-0  51983-3 0  9998","2 00005 034.2486 337.5422 1846571 337.5002 015.3830 10.84182502909540"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-02T01:11:24","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2013-01-01T23:16:46.013664","11.83497994","0.14776290","32.8643","189.5359","13.2931","350.2598","0","U","11","999","29358","0.00013556000000","0.00000250","0.0000000000000","8133.742","121.673","2957.473","553.742","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","1414794","91813932","0 VANGUARD 2","1 00011U 59001A   13001.96997701  .00000250  00000-0  13556-3 0  9990","2 00011 032.8643 189.5359 1477629 013.2931 350.2598 11.83497994293589"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-03T00:17:38","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2013-01-02T21:18:42.576191","11.42240364","0.16746190","32.9026","147.5601","175.6898","337.7073","0","U","12","999","21076","0.00075561000000","0.00001278","0.0000000000000","8328.442","126.068","3345.004","555.610","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","1415272","91821617","0 VANGUARD R/B","1 00012U 59001B   13002.88799278  .00001278  00000-0  75561-3 0  9997","2 00012 032.9026 147.5601 1674619 175.6898 337.7073 11.42240364210762"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-01T16:10:09","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2013-01-01T20:01:28.608960","11.42237828","0.16745440","32.9014","151.2338","170.1656","325.1043","0","U","12","999","21064","0.00072981000000","0.00001232","0.0000000000000","8328.454","126.068","3344.956","555.683","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","1414662","91810885","0 VANGUARD R/B","1 00012U 59001B   13001.83435890  .00001232  00000-0  72981-3 0  9991","2 00012 032.9014 151.2338 1674544 170.1656 325.1043 11.42237828210643"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-01T16:01:23","18 SPCS","VANGUARD 3","1959-007A","EARTH","TEME","UTC","SGP4","2013-01-01T19:33:25.581888","11.52503895","0.16830760","33.3550","150.4767","240.4228","101.8292","0","U","20","999","91570","0.00041936000000","0.00001065","0.0000000000000","8278.923","124.945","3294.193","507.382","PAYLOAD","MEDIUM","US","1959-09-18","AFETR","","1414652","91810649","0 VANGUARD 3","1 00020U 59007A   13001.81487942  .00001065  00000-0  41936-3 0  9999","2 00020 033.3550 150.4767 1683076 240.4228 101.8292 11.52503895915700"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-12-31T23:35:20","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2013-01-01T04:01:35.556960","14.85904066","0.01635320","50.2850","229.5734","335.2954","142.6831","0","U","22","999","81847","0.00014009000000","0.00001281","0.0000000000000","6988.891","96.910","725.046","496.465","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","1414359","91804376","0 EXPLORER 7","1 00022U 59009A   13001.16777265  .00001281  00000-0  14009-3 0  9992","2 00022 050.2850 229.5734 0163532 335.2954 142.6831 14.85904066818475"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-02T07:37:14","18 SPCS","EXPLORER 7","1959-009A","EARTH","TEME","UTC","SGP4","2013-01-02T13:34:13.459583","14.85907034","0.01634940","50.2849","223.1089","340.5574","59.1275","0","U","22","999","81868","0.00012549000000","0.00001116","0.0000000000000","6988.881","96.910","725.010","496.482","PAYLOAD","MEDIUM","US","1959-10-13","AFETR","","1414892","91815453","0 EXPLORER 7","1 00022U 59009A   13002.56543356  .00001116  00000-0  12549-3 0  9993","2 00022 050.2849 223.1089 0163494 340.5574 059.1275 14.85907034818685"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-01T23:12:27","18 SPCS","TIROS 1","1960-002B","EARTH","TEME","UTC","SGP4","2013-01-02T01:12:52.936415","14.72491650","0.00246710","48.3781","190.2714","111.5596","42.5457","0","U","29","999","81695","0.00007039900000","0.00000248","0.0000000000000","7031.266","97.793","670.478","635.784","PAYLOAD","MEDIUM","US","1960-04-01","AFETR","","1414703","91811771","0 TIROS 1","1 00029U 60002B   13002.05061269  .00000248  00000-0  70399-4 0  9990","2 00029 048.3781 190.2714 0024671 111.5596 042.5457 14.72491650816951"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-12-31T23:12:25","18 SPCS","TIROS 1","1960-002B","EARTH","TEME","UTC","SGP4","2013-01-01T00:42:37.014911","14.72490873","0.00246440","48.3780","195.0759","107.1340","30.2337","0","U","29","999","81680","0.00006870500000","0.00000237","0.0000000000000","7031.268","97.793","670.461","635.806","PAYLOAD","MEDIUM","US","1960-04-01","AFETR","","1414329","91803598","0 TIROS 1","1 00029U 60002B   13001.02959508  .00000237  00000-0  68705-4 0  9994","2 00029 048.3780 195.0759 0024644 107.1340 030.2337 14.72490873816801"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2013-01-01T00:04:11","18 SPCS","TRANSIT 2A","1960-007A","EARTH","TEME","UTC","SGP4","2013-01-01T05:49:01.257887","14.32537801","0.02536800","66.6968","356.0583","138.8611","306.7420","0","U","45","999","73229","0.00003999800000","0.00000050","0.0000000000000","7161.402","100.520","964.937","601.596","PAYLOAD","MEDIUM","US","1960-06-22","AFETR","","1414400","91805362","0 TRANSIT 2A","1 00045U 60007A   13001.24237567  .00000050  00000-0  39998-4 0  9990","2 00045 066.6968 356.0583 0253680 138.8611 306.7420 14.32537801732293"
