CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:35","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2004-01-02T10:20:08.401919","10.83720450","0.18504250","34.2616","6.4512","330.6232","20.1690","0","U","5","999","55286","0.00074924000000","0.00000588","0.0000000000000","8625.625","132.875","3843.597","651.383","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","7761","6930932","0 VANGUARD 1","1     5U 58002B   04002.43065280 +.00000588 +00000-0 +74924-3 0  9994","2     5 034.2616 006.4512 1850425 330.6232 020.1690 10.83720450552865"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:32","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2004-01-01T09:59:41.800128","10.83719497","0.18503440","34.2623","9.5695","326.0636","23.4001","0","U","5","999","55275","0.00077642000000","0.00000610","0.0000000000000","8625.630","132.875","3843.534","651.457","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","7760","6923829","0 VANGUARD 1","1     5U 58002B   04001.41645602 +.00000610 +00000-0 +77642-3 0  9999","2     5 034.2623 009.5695 1850344 326.0636 023.4001 10.83719497552755"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:35","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2004-01-02T22:25:16.812768","11.81696032","0.14869510","32.8743","223.0200","278.9935","64.5796","0","U","11","999","90439","0.00014994000000","0.00000312","0.0000000000000","8142.009","121.858","2974.551","553.197","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","7761","6930933","0 VANGUARD 2","1    11U 59001A   04002.93422237 +.00000312 +00000-0 +14994-3 0  9991","2    11 032.8743 223.0200 1486951 278.9935 064.5796 11.81696032904396"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:32","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2004-01-01T22:04:46.805088","11.81695395","0.14869030","32.8742","226.8022","273.3055","69.9116","0","U","11","999","90427","0.00014542000000","0.00000305","0.0000000000000","8142.012","121.858","2974.515","553.239","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","7760","6923830","0 VANGUARD 2","1    11U 59001A   04001.91998617 +.00000305 +00000-0 +14542-3 0  9999","2    11 032.8742 226.8022 1486903 273.3055 069.9116 11.81695395904270"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-08-17T16:15:42","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2004-01-01T20:03:04.396320","11.81695381","0.14869010","32.8742","227.1173","272.8318","70.3608","0","U","11","999","90426","0.00014733000000","0.00000309","0.0000000000000","8142.012","121.858","2974.514","553.240","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","36563","38683878","0 VANGUARD 2","1 00011U 59001A   04001.83546755  .00000309  00000-0  14733-3 0  9998","2 00011 032.8742 227.1173 1486901 272.8318 070.3608 11.81695381904261"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:35","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2004-01-02T12:22:52.693824","11.40504954","0.16851400","32.9042","71.8259","259.0606","81.6642","0","U","12","999","83501","0.00101500000000","0.00001740","0.0000000000000","8336.888","126.259","3363.636","553.871","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","7761","6930934","0 VANGUARD R/B","1    12U 59001B   04002.51588766 +.00001740 +00000-0 +10150-2 0  9991","2    12 032.9042 071.8259 1685140 259.0606 081.6642 11.40504954835017"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:32","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2004-01-01T15:21:56.481120","11.40502148","0.16850740","32.9040","74.8714","254.4843","86.4089","0","U","12","999","83491","0.00102910000000","0.00001763","0.0000000000000","8336.902","126.260","3363.597","553.937","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","7760","6923831","0 VANGUARD R/B","1    12U 59001B   04001.64023705 +.00001763 +00000-0 +10291-2 0  9992","2    12 032.9040 074.8714 1685074 254.4843 086.4089 11.40502148834911"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-08-17T16:15:42","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2004-01-02T03:58:29.891136","11.40503994","0.16850800","32.9040","73.0437","257.2300","83.5480","0","U","12","999","83497","0.00103040000000","0.00001765","0.0000000000000","8336.893","126.259","3363.591","553.925","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","36563","38686304","0 VANGUARD R/B","1 00012U 59001B   04002.16562374  .00001765  00000-0  10304-2 0  9997","2 00012 032.9040 073.0437 1685080 257.2300 083.5480 11.40503994834979"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:35","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2004-01-02T20:42:14.840064","10.47814794","0.20292820","34.2523","216.0507","114.9488","267.5008","0","U","16","999","82806","0.00039967000000","0.00000272","0.0000000000000","8821.567","137.428","4233.577","653.287","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","7761","6930935","0 VANGUARD R/B","1    16U 58002A   04002.86267176 +.00000272 +00000-0 +39967-3 0  9999","2    16 034.2523 216.0507 2029282 114.9488 267.5008 10.47814794828066"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2004-05-30T15:38:32","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2004-01-01T21:49:39.109151","10.47814416","0.20290260","34.2521","218.7974","110.9454","271.9320","0","U","16","999","82796","0.00044065000000","0.00000300","0.0000000000000","8821.569","137.428","4233.354","653.515","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","7760","6923832","0 VANGUARD R/B","1    16U 58002A   04001.90948043 +.00000300 +00000-0 +44065-3 0  9999","2    16 034.2521 218.7974 2029026 110.9454 271.9320 10.47814416827961"
