CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-03T08:18:48","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2012-01-02T08:38:36.968639","10.84103800","0.18503260","34.2412","19.9278","137.8483","238.0252","0","U","5","999","86994","-0.00006019300000","-0.00000054","0.0000000000000","8623.592","132.828","3841.102","649.811","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","1217691","86644715","0 VANGUARD 1","1 00005U 58002B   12002.36015010 -.00000054 +00000-0 -60193-4 0  9995","2 00005 034.2412 019.9278 1850326 137.8483 238.0252 10.84103800869941"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-02T08:14:26","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2012-01-01T10:32:15.218592","10.84103992","0.18504410","34.2411","22.7601","133.7230","243.2292","0","U","5","999","86984","-0.00006657700000","-0.00000061","0.0000000000000","8623.591","132.828","3841.200","649.711","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","1217092","86628260","0 VANGUARD 1","1 00005U 58002B   12001.43906503 -.00000061 +00000-0 -66577-4 0  9998","2 00005 034.2411 022.7601 1850441 133.7230 243.2292 10.84103992869848"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-02T00:47:07","18 SPCS","VANGUARD 1","1958-002B","EARTH","TEME","UTC","SGP4","2012-01-02T04:13:20.845344","10.84103795","0.18503290","34.2411","20.4943","137.0213","239.0772","0","U","5","999","86992","-0.00006180900000","-0.00000056","0.0000000000000","8623.592","132.828","3841.105","649.808","PAYLOAD","MEDIUM","US","1958-03-17","AFETR","","1216828","86625595","0 VANGUARD 1","1 00005U 58002B   12002.17593571 -.00000056  00000-0 -61809-4 0  9994","2 00005 034.2411 020.4943 1850329 137.0213 239.0772 10.84103795869921"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-02T01:30:09","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2012-01-02T04:43:43.962240","11.82999270","0.14796080","32.8601","117.3033","116.7482","259.2019","0","U","11","999","25024","0.00025485000000","0.00000470","0.0000000000000","8136.028","121.724","2961.706","554.080","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","1216862","86626434","0 VANGUARD 2","1 00011U 59001A   12002.19703660  .00000470  00000-0  25485-3 0  9992","2 00011 032.8601 117.3033 1479608 116.7482 259.2019 11.82999270250245"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-03T08:18:48","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2012-01-02T16:53:00.189024","11.82999982","0.14796150","32.8604","115.4112","119.5893","256.0244","0","U","11","999","25030","0.00026585000000","0.00000491","0.0000000000000","8136.025","121.724","2961.708","554.071","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","1217691","86644716","0 VANGUARD 2","1 00011U 59001A   12002.70347441 +.00000491 +00000-0 +26585-3 0  9995","2 00011 032.8604 115.4112 1479615 119.5893 256.0244 11.82999982250302"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-02T08:14:26","18 SPCS","VANGUARD 2","1959-001A","EARTH","TEME","UTC","SGP4","2012-01-01T16:34:26.796288","11.82998736","0.14796000","32.8601","119.1958","113.8992","262.3413","0","U","11","999","25018","0.00025072000000","0.00000462","0.0000000000000","8136.031","121.724","2961.703","554.088","PAYLOAD","MEDIUM","US","1959-02-17","AFETR","","1217092","86628261","0 VANGUARD 2","1 00011U 59001A   12001.69058792 +.00000462 +00000-0 +25072-3 0  9998","2 00011 032.8601 119.1958 1479600 113.8992 262.3413 11.82998736250189"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-02T16:55:52","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2012-01-02T08:05:25.142783","11.41882460","0.16780340","32.9010","344.9768","56.1565","318.7619","0","U","12","999","16885","0.00050356000000","0.00000834","0.0000000000000","8330.182","126.107","3349.880","554.214","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","1217335","86639166","0 VANGUARD R/B","1 00012U 59001B   12002.33709656  .00000834  00000-0  50356-3 0  9999","2 00012 032.9010 344.9768 1678034 056.1565 318.7619 11.41882460168856"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-01T13:36:04","18 SPCS","VANGUARD R/B","1959-001B","EARTH","TEME","UTC","SGP4","2012-01-01T06:53:39.051455","11.41880794","0.16778890","32.9020","348.6366","50.6638","323.1074","0","U","12","999","16873","0.00050909000000","0.00000843","0.0000000000000","8330.190","126.107","3349.769","554.342","ROCKET BODY","MEDIUM","US","1959-02-17","AFETR","","1216550","86620721","0 VANGUARD R/B","1 00012U 59001B   12001.28725754  .00000843  00000-0  50909-3 0  9993","2 00012 032.9020 348.6366 1677889 050.6638 323.1074 11.41880794168739"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-03T08:18:48","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2012-01-02T12:38:39.577343","10.48083604","0.20267400","34.2595","70.7257","177.8528","183.2322","0","U","16","999","13459","0.00005850900000","0.00000049","0.0000000000000","8820.059","137.393","4229.520","654.327","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","1217691","86644717","0 VANGUARD R/B","1 00016U 58002A   12002.52684696 +.00000049 +00000-0 +58509-4 0  9997","2 00016 034.2595 070.7257 2026740 177.8528 183.2322 10.48083604134591"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2012-01-01T17:20:36","18 SPCS","VANGUARD R/B","1958-002A","EARTH","TEME","UTC","SGP4","2012-01-01T13:46:58.826207","10.48083120","0.20272320","34.2541","73.4711","173.8676","189.1281","0","U","16","999","13449","0.00001880300000","0.00000019","0.0000000000000","8820.061","137.393","4229.958","653.895","ROCKET BODY","MEDIUM","US","1958-03-17","AFETR","","1216723","86624265","0 VANGUARD R/B","1 00016U 58002A   12001.57429197  .00000019  00000-0  18803-4 0  9994","2 00016 034.2541 073.4711 2027232 173.8676 189.1281 10.48083120134495"
